id,bad,w_pct_cnt_to_black,w_app_cnt_m1,w_app_time_minus_update_time,w_cpa_rt_days,w_cpc_cnt_week_cv,w_cpc_mthly_call_02_cnt,w_be_not_familiar,w_d_7_cnt,w_cnt_applied_over_cnt_all,w_most_familiar_applied,w_d_30_cnt,w_rpt_org_m3
10954,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.290523645,0.098940128,0.108872828,-0.103970127,-0.061875188,-0.081371326
10976,0,0.050593938,0.301451979,-0.28968773,0.168365271,0.219471095,0.133516041,0.290523645,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
10974,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.488645144,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,-0.061875188,-0.081371326
10980,1,0.050593938,0.033448676,0.02171007,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
11011,1,0.050593938,-0.248885013,0.132377357,0.168365271,-0.488645144,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
11017,0,0.050593938,-0.114576736,-0.28968773,0.168365271,0.008388903,-0.156092085,0.290523645,-0.086194664,0.108872828,-0.103970127,-0.408212008,-0.081371326
11028,0,-0.050609438,-0.738327125,-0.133867924,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,0.214857769,0.06111476,-0.408212008,-0.57493887
11098,0,-0.050609438,-0.114576736,-0.133867924,-0.09846067,0.008388903,-0.156092085,-0.186296131,-0.690002775,-0.146480844,0.06111476,-0.061875188,-0.081371326
11146,0,-0.050609438,0.033448676,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.290523645,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
11200,0,0.050593938,0.033448676,0.132377357,0.168365271,-0.488645144,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
11213,0,0.050593938,-0.248885013,0.132377357,-0.09846067,0.219471095,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
11237,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
11252,0,0.050593938,-0.114576736,-0.133867924,0.168365271,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
11257,0,0.050593938,0.033448676,-0.133867924,0.168365271,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,0.162955769
11311,0,0.050593938,-0.439143824,-0.28968773,-0.019167012,0.219471095,0.133516041,0.070292526,-0.690002775,-0.146480844,0.06111476,-0.408212008,-0.081371326
11354,0,0.050593938,-0.114576736,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,-0.146480844,0.06111476,0.172905067,-0.081371326
11381,0,0.050593938,0.301451979,-0.133867924,0.168365271,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.21804462,0.162955769
11402,0,0.050593938,-0.114576736,-0.28968773,0.168365271,0.008388903,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,0.082506884,-0.081371326
11403,0,-0.050609438,0.301451979,0.256830669,-0.019167012,-0.488645144,-0.156092085,0.070292526,0.098940128,0.108872828,-0.103970127,-0.21804462,0.162955769
11436,0,0.050593938,0.301451979,-0.133867924,0.168365271,0.219471095,-0.156092085,0.290523645,-0.086194664,0.108872828,-0.103970127,-0.061875188,0.162955769
11456,1,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
11493,0,0.050593938,0.301451979,-0.133867924,-0.019167012,-0.488645144,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.082506884,-0.081371326
11499,0,0.050593938,-0.248885013,-0.28968773,-0.09846067,-0.488645144,-0.156092085,-0.186296131,-0.086194664,0.214857769,-0.554753012,-0.408212008,-0.081371326
11503,0,0.050593938,-0.248885013,0.256830669,0.168365271,0.219471095,0.133516041,0.290523645,0.098940128,-0.146480844,0.06111476,-0.061875188,0.162955769
11529,0,0.050593938,0.301451979,-0.28968773,0.168365271,0.008388903,0.133516041,0.070292526,0.098940128,0.108872828,-0.103970127,0.082506884,0.162955769
11561,0,-0.050609438,0.301451979,-0.133867924,0.168365271,-0.488645144,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,-0.061875188,0.162955769
11601,0,0.050593938,-0.114576736,0.132377357,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,0.172905067,-0.081371326
11624,1,0.050593938,0.301451979,0.132377357,0.168365271,0.008388903,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
11634,0,0.050593938,0.301451979,0.256830669,-0.09846067,0.219471095,0.133516041,0.070292526,0.098940128,-0.057475643,-0.103970127,0.172905067,0.162955769
11631,0,0.050593938,0.033448676,0.02171007,-0.019167012,-0.190036537,0.444287528,0.070292526,0.098940128,0.108872828,-0.103970127,0.172905067,-0.081371326
11666,0,0.050593938,0.301451979,0.256830669,-0.019167012,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.214857769,-0.554753012,0.082506884,0.162955769
11742,1,0.050593938,0.033448676,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
11760,0,0.050593938,-0.114576736,-0.133867924,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
11774,0,0.050593938,0.033448676,-0.133867924,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
11779,0,0.050593938,0.033448676,-0.28968773,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
11786,0,0.050593938,-0.114576736,-0.28968773,0.168365271,-0.190036537,-0.156092085,-0.186296131,-0.690002775,-0.057475643,0.06111476,-0.408212008,-0.081371326
11819,0,0.050593938,0.301451979,0.256830669,0.168365271,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
11855,0,0.050593938,-0.248885013,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,-0.57493887
11921,0,0.050593938,-0.738327125,-0.133867924,0.168365271,0.219471095,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,-0.21804462,-0.57493887
11951,1,-0.050609438,-0.439143824,-0.28968773,-0.09846067,-0.190036537,-0.156092085,-0.13947193,-0.086194664,-0.146480844,-0.103970127,-0.061875188,-0.081371326
11968,1,-0.050609438,-0.114576736,0.02171007,-0.019167012,0.008388903,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.081371326
12012,0,-0.390181396,-0.738327125,-0.28968773,-0.019167012,-0.190036537,0.133516041,-0.186296131,-0.690002775,-0.146480844,-0.103970127,-0.408212008,-0.57493887
12004,0,-0.050609438,-0.738327125,-0.28968773,-0.019167012,0.219471095,-0.156092085,-0.186296131,-0.690002775,-0.146480844,0.06111476,-0.408212008,-0.57493887
12038,0,0.050593938,0.301451979,-0.133867924,-0.09846067,-0.190036537,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,-0.061875188,0.162955769
12060,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.061875188,-0.081371326
12073,0,0.050593938,-0.738327125,0.132377357,-0.019167012,-0.190036537,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
12062,1,-0.050609438,-0.738327125,-0.28968773,-0.019167012,0.219471095,0.444287528,-0.186296131,-0.690002775,-0.146480844,0.06111476,-0.408212008,-0.57493887
12065,0,0.050593938,0.301451979,-0.133867924,-0.09846067,0.219471095,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,-0.061875188,0.162955769
12098,0,0.050593938,-0.738327125,-0.133867924,0.168365271,-0.488645144,-0.156092085,-0.13947193,-0.086194664,0.108872828,-0.103970127,-0.408212008,-0.57493887
12118,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.488645144,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,-0.21804462,-0.081371326
12207,1,0.050593938,-0.738327125,-0.133867924,0.168365271,0.219471095,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,-0.061875188,-0.57493887
12222,0,0.050593938,-0.114576736,0.132377357,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
12223,0,0.050593938,0.301451979,0.02171007,0.168365271,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.108872828,-0.103970127,0.172905067,0.162955769
12235,0,-0.050609438,0.301451979,-0.28968773,-0.019167012,-0.488645144,-0.156092085,0.070292526,-0.086194664,-0.057475643,0.06111476,0.082506884,0.162955769
12234,0,0.050593938,0.033448676,-0.133867924,0.168365271,0.008388903,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
12198,1,0.050593938,-0.248885013,-0.133867924,0.168365271,0.219471095,0.133516041,-0.186296131,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.081371326
12237,1,0.050593938,-0.738327125,0.132377357,-0.09846067,0.219471095,-0.156092085,-0.186296131,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
12265,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,-0.103970127,0.172905067,0.162955769
12307,1,0.050593938,-0.114576736,-0.133867924,-0.019167012,-0.488645144,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,-0.21804462,-0.081371326
12312,0,0.050593938,-0.248885013,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.070292526,-0.690002775,-0.057475643,0.06111476,-0.408212008,-0.081371326
12322,0,0.050593938,0.033448676,0.256830669,-0.09846067,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
12336,0,-0.050609438,-0.114576736,-0.133867924,-0.019167012,0.219471095,0.444287528,0.070292526,0.098940128,0.108872828,-0.103970127,0.082506884,-0.081371326
12332,1,0.050593938,-0.439143824,-0.28968773,0.168365271,-0.190036537,-0.156092085,0.290523645,-0.086194664,0.108872828,0.06111476,-0.408212008,-0.081371326
12370,0,-0.050609438,0.033448676,0.256830669,-0.09846067,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,-0.061875188,0.162955769
12369,0,-0.050609438,0.301451979,-0.28968773,-0.09846067,0.008388903,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
12371,0,-0.321613921,0.033448676,-0.28968773,-0.09846067,0.008388903,-0.156092085,-0.321613921,0.098940128,-0.321613921,-0.554753012,0.172905067,0.162955769
12387,1,-0.050609438,-0.248885013,-0.28968773,-0.09846067,-0.488645144,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,-0.061875188,-0.081371326
12393,0,0.050593938,-0.248885013,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,-0.103970127,-0.061875188,-0.081371326
12399,0,0.050593938,0.301451979,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.082506884,0.162955769
12419,1,-0.050609438,-0.738327125,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.186296131,-0.690002775,0.108872828,-0.103970127,-0.408212008,-0.57493887
12422,1,0.050593938,-0.439143824,-0.28968773,-0.019167012,0.219471095,0.444287528,-0.186296131,-0.086194664,-0.146480844,-0.103970127,-0.408212008,-0.081371326
12423,1,0.050593938,-0.114576736,-0.133867924,-0.09846067,-0.488645144,-0.156092085,0.070292526,-0.690002775,0.108872828,-0.103970127,-0.408212008,-0.081371326
12416,0,-0.050609438,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
12435,0,0.050593938,0.301451979,0.132377357,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
12436,0,-0.050609438,0.033448676,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,0.162955769
12455,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
12464,0,-0.050609438,0.033448676,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.061875188,0.162955769
12361,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,0.219471095,0.133516041,-0.13947193,0.098940128,0.214857769,0.06111476,-0.21804462,-0.57493887
12484,0,-0.050609438,0.301451979,-0.28968773,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
12490,0,-0.050609438,-0.114576736,-0.28968773,-0.019167012,-0.190036537,-0.156092085,-0.186296131,-0.086194664,-0.146480844,-0.103970127,-0.061875188,-0.081371326
12532,0,0.050593938,0.301451979,-0.133867924,-0.019167012,-0.190036537,-0.156092085,0.290523645,0.098940128,0.108872828,0.06111476,-0.21804462,0.162955769
12539,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,0.219471095,0.133516041,-0.13947193,-0.086194664,0.108872828,-0.103970127,-0.061875188,-0.081371326
12558,0,-0.390181396,0.301451979,-0.133867924,-0.019167012,0.219471095,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,0.162955769
12585,1,-0.050609438,0.033448676,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
12580,0,0.050593938,0.033448676,0.02171007,-0.019167012,0.219471095,0.444287528,-0.186296131,0.098940128,-0.057475643,0.06111476,0.082506884,0.162955769
12574,0,0.050593938,-0.248885013,-0.28968773,-0.09846067,-0.190036537,-0.156092085,0.070292526,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.081371326
12607,0,-0.050609438,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.057475643,-0.103970127,0.172905067,0.162955769
12614,1,0.050593938,0.301451979,0.256830669,-0.019167012,0.219471095,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,-0.061875188,0.162955769
12626,1,0.050593938,0.033448676,0.02171007,0.168365271,-0.190036537,0.133516041,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
12623,0,0.050593938,0.301451979,0.256830669,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.214857769,0.06111476,0.082506884,0.162955769
12642,0,-0.390181396,-0.738327125,-0.133867924,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,-0.146480844,-0.103970127,-0.408212008,-0.57493887
12656,0,0.050593938,-0.439143824,-0.133867924,0.168365271,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.21804462,-0.57493887
12664,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,0.008388903,0.133516041,0.290523645,-0.086194664,0.108872828,0.06111476,-0.408212008,0.162955769
12680,1,0.050593938,-0.114576736,0.132377357,-0.019167012,0.219471095,-0.156092085,0.290523645,0.098940128,-0.146480844,-0.103970127,0.082506884,-0.081371326
12679,0,0.050593938,0.033448676,-0.28968773,0.168365271,0.219471095,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.061875188,0.162955769
12686,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.408212008,-0.57493887
12691,0,-0.390181396,-0.738327125,-0.28968773,0.168365271,0.219471095,0.133516041,0.290523645,-0.690002775,-0.057475643,-0.103970127,-0.408212008,-0.57493887
12706,1,-0.050609438,0.301451979,-0.133867924,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,-0.146480844,-0.103970127,0.082506884,-0.081371326
12728,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
12729,0,0.050593938,-0.738327125,-0.133867924,-0.019167012,0.219471095,0.444287528,0.290523645,0.098940128,0.214857769,-0.103970127,-0.21804462,-0.57493887
12747,0,0.050593938,-0.248885013,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.290523645,0.098940128,-0.057475643,0.06111476,-0.061875188,-0.081371326
12751,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
12721,1,0.050593938,0.033448676,0.132377357,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
12757,1,0.050593938,-0.114576736,-0.133867924,-0.09846067,0.008388903,0.133516041,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.061875188,-0.081371326
12748,0,-0.050609438,0.033448676,-0.28968773,-0.09846067,0.219471095,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,0.082506884,0.162955769
12755,0,0.050593938,-0.738327125,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.186296131,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.57493887
12803,1,0.050593938,-0.738327125,-0.28968773,0.168365271,0.219471095,0.444287528,0.070292526,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.57493887
12822,0,0.050593938,-0.248885013,-0.28968773,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,-0.061875188,-0.081371326
12847,0,0.050593938,0.301451979,0.132377357,-0.019167012,-0.190036537,0.133516041,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
12884,0,0.050593938,0.033448676,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
12844,1,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
12892,1,0.050593938,0.033448676,-0.133867924,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.214857769,-0.103970127,0.172905067,0.162955769
12900,0,-0.390181396,0.033448676,0.132377357,0.168365271,-0.190036537,-0.156092085,0.290523645,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
12904,0,0.050593938,0.033448676,-0.133867924,0.168365271,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,-0.081371326
12903,0,0.050593938,-0.248885013,0.02171007,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,-0.061875188,0.162955769
12929,0,0.050593938,-0.114576736,-0.28968773,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,-0.408212008,-0.081371326
12950,0,0.050593938,-0.114576736,0.02171007,0.168365271,-0.190036537,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
12954,1,-0.390181396,0.033448676,-0.28968773,0.168365271,-0.488645144,-0.156092085,0.290523645,0.098940128,-0.057475643,0.06111476,0.172905067,0.162955769
12971,0,0.050593938,0.033448676,0.132377357,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
12979,0,0.050593938,0.301451979,-0.133867924,-0.019167012,0.008388903,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,-0.061875188,0.162955769
12990,1,0.050593938,0.033448676,-0.133867924,0.168365271,0.219471095,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.21804462,-0.081371326
13016,0,0.050593938,0.033448676,0.132377357,-0.09846067,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13033,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,-0.190036537,0.133516041,0.070292526,-0.690002775,-0.146480844,-0.103970127,-0.408212008,-0.57493887
13085,0,0.050593938,0.033448676,0.132377357,0.168365271,0.219471095,0.444287528,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
13101,1,0.050593938,-0.439143824,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.290523645,-0.690002775,0.214857769,0.06111476,-0.408212008,-0.57493887
13119,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.21804462,-0.081371326
13129,0,0.050593938,-0.439143824,-0.133867924,0.168365271,0.219471095,0.444287528,0.070292526,0.098940128,-0.146480844,-0.103970127,0.082506884,-0.081371326
13141,0,0.050593938,0.301451979,0.132377357,-0.019167012,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
13135,0,0.050593938,0.301451979,-0.28968773,-0.019167012,-0.488645144,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13118,0,0.050593938,0.033448676,-0.133867924,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,0.082506884,-0.081371326
13152,1,0.050593938,-0.439143824,-0.28968773,0.168365271,0.219471095,0.444287528,0.290523645,-0.690002775,-0.146480844,-0.103970127,-0.061875188,-0.081371326
13167,0,0.050593938,0.301451979,-0.133867924,-0.09846067,0.008388903,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13183,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
13181,0,0.050593938,0.033448676,0.256830669,-0.019167012,0.219471095,0.444287528,0.070292526,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
13203,0,-0.050609438,0.301451979,-0.28968773,-0.019167012,0.219471095,0.133516041,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
13187,0,-0.050609438,0.301451979,0.256830669,-0.09846067,0.219471095,0.133516041,0.070292526,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
13210,0,0.050593938,0.033448676,0.132377357,-0.09846067,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,-0.103970127,0.172905067,0.162955769
13216,0,0.050593938,-0.248885013,-0.133867924,-0.019167012,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.057475643,0.06111476,-0.21804462,-0.081371326
13239,0,-0.050609438,-0.738327125,-0.28968773,0.168365271,0.219471095,0.133516041,-0.186296131,-0.690002775,-0.146480844,0.06111476,-0.408212008,-0.57493887
13234,0,0.050593938,-0.248885013,-0.133867924,0.168365271,-0.190036537,-0.156092085,0.290523645,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
13228,0,-0.050609438,0.033448676,-0.133867924,0.168365271,0.008388903,0.444287528,-0.186296131,-0.086194664,0.108872828,-0.103970127,-0.21804462,0.162955769
13249,0,0.050593938,-0.248885013,-0.133867924,0.168365271,0.219471095,0.133516041,-0.13947193,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
13263,1,-0.050609438,0.301451979,-0.28968773,-0.09846067,-0.190036537,-0.156092085,-0.186296131,-0.086194664,-0.146480844,-0.103970127,0.082506884,0.162955769
13271,0,0.050593938,-0.248885013,0.02171007,0.168365271,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
13241,0,0.050593938,-0.439143824,0.132377357,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,-0.057475643,-0.103970127,0.172905067,-0.57493887
13280,0,-0.050609438,-0.439143824,-0.28968773,0.168365271,0.219471095,0.133516041,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.408212008,-0.081371326
13283,0,-0.050609438,-0.738327125,-0.133867924,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.408212008,-0.57493887
13242,0,-0.050609438,0.301451979,-0.28968773,0.168365271,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13287,0,0.050593938,0.301451979,-0.133867924,-0.019167012,0.219471095,0.444287528,0.070292526,0.098940128,0.108872828,-0.103970127,-0.061875188,-0.081371326
13316,0,-0.050609438,0.301451979,-0.133867924,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
13321,1,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,0.162955769
13311,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,0.219471095,0.133516041,0.070292526,-0.690002775,0.108872828,-0.103970127,-0.408212008,-0.57493887
13343,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,-0.086194664,-0.057475643,0.06111476,-0.21804462,-0.081371326
13360,0,0.050593938,0.301451979,-0.133867924,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
13371,0,0.050593938,-0.738327125,-0.133867924,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.108872828,-0.103970127,-0.408212008,-0.081371326
13385,0,-0.390181396,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
13381,0,-0.050609438,-0.439143824,-0.28968773,-0.019167012,-0.190036537,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,-0.21804462,-0.081371326
13387,1,0.050593938,0.033448676,-0.28968773,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.061875188,-0.081371326
13403,0,-0.050609438,-0.248885013,-0.28968773,0.168365271,0.219471095,0.133516041,-0.186296131,-0.690002775,-0.146480844,-0.103970127,-0.21804462,-0.081371326
13419,0,-0.050609438,0.033448676,-0.28968773,-0.019167012,0.219471095,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13400,0,0.050593938,-0.114576736,0.02171007,0.168365271,0.219471095,0.133516041,-0.13947193,0.098940128,-0.057475643,0.06111476,-0.061875188,-0.081371326
13435,0,0.050593938,0.301451979,0.132377357,-0.019167012,-0.190036537,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.082506884,0.162955769
13431,0,-0.050609438,-0.248885013,-0.133867924,-0.09846067,0.008388903,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,-0.081371326
13453,1,0.050593938,0.301451979,0.132377357,-0.09846067,-0.488645144,-0.156092085,-0.186296131,-0.086194664,-0.057475643,0.06111476,-0.061875188,-0.081371326
13455,0,0.050593938,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,-0.13947193,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13449,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
13425,0,0.050593938,0.033448676,0.132377357,0.168365271,0.219471095,0.444287528,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
